"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open"
"506",1186,"dtDM4YlFFS3XXXnwQlaUdw","The Distelfink Bakery","850 S Valley Forge Rd, Ste 12","Lansdale","PA","19446",40.2406921,-75.3039462,3,14,0
"507",1188,"j_eImSxsxnW0FCM1b5ekEQ","Frost & Bean Gelato & Coffee Laboratory","730 Broadway, Ste 3","Dunedin","FL","34698",28.0104187049,-82.7897292149,4,11,0
"508",1189,"2FOU5-I_eCGVNdr8R5wciQ","Texas Margaritas","7151 Whitestown Pkwy","Zionsville","IN","46077",39.949498,-86.333274,4,27,1
"509",1191,"i8UZblHPk2O-iNKJrnWQ_Q","Taco Bell","8578 East Broadway Blvd","Tucson","AZ","85710",32.220539,-110.809269,2.5,26,1
"510",1192,"KDIkj7rASjiE1xUnyXALnQ","Ham's Deli","105 N Main St","St Charles","MO","63301",38.7813826352,-90.4813783106,4,12,0
"511",1193,"hTyJhpH7Bl5moMWQb4Sosg","Island Fin Poké","6417 E County Line Rd, Ste 101","Tampa","FL","33647",28.169016,-82.356628,5,88,1
"512",1200,"2quqM0ajKfTC_DV8sLAvxQ","Jon Smith Subs","150 STen Mile Rd, Ste 140","Meridian","ID","83642",43.6033767164,-116.4330922049,3.5,39,1
"513",1201,"CyGxCUdTRGUPKGOgzC6Zug","Hudsons Canada's Pub","10307 Whyte Avenue","Edmonton","AB","T6E 1Z9",53.5178491,-113.4951883,3.5,54,1
"514",1202,"IXv-g1iK3Hwsnxp0vT8OgA","Whataburger","1430 W River Rd","Tucson","AZ","85704",32.2979232056,-110.9969272166,2.5,71,1
"515",1203,"PvT44WlqJLkUrCITo6AjRA","Breakfast Boutique Chestnut Hill","8630 Germantown Ave","Philadelphia","PA","19118",40.0771492176,-75.2087070076,3,151,1
"516",1204,"7pxE4BFDibv6Q7MBbNOPQA","Los Rancheros","7125 Georgetown Rd","Indianapolis","IN","46268",39.8829229,-86.2435883,3.5,45,1
"517",1205,"i6kNeNRrER8ocnpkBJ3wBA","Drexel Hill Pizza & Grill","4603 State Rd","Drexel Hill","PA","19026",39.9505756,-75.3120184,3,54,1
"518",1207,"YdwLZnSDkX0Sk6iXL357kQ","Big Horn Grill","8650 Boomtown Garson Rd","Verdi","NV","89439",39.5134958106,-119.9682300023,4,8,0
"519",1210,"EAJOR4zG6_ixBPYgWhp6Jg","Cafe Jasper","6370 N Campbell Ave","Tucson","AZ","85718",32.3224767,-110.9290914,3,19,0
"520",1211,"5QCLmv-JrdY0ZGc_D5__iw","Wheel Cafe","1140 Main St","Dunedin","FL","34698",28.019385,-82.7742533,4.5,68,0
"521",1212,"G9JqaURDTC_pSzji0bytwA","Port St Peter","727 St Peter St","New Orleans","LA","70116",29.958496,-90.0652404,3.5,83,0
"522",1215,"RTfy6koLz76SG0zNzw4CGw","Payette Brewing","733 S Pionner St","Boise","ID","83702",43.61337,-116.215271,4,121,1
"523",1217,"xPSetcLWfl_3JoENfGf89w","Sauce On The Side","1312-1314 Big Bend Rd","Ballwin","MO","63021",38.5667652088,-90.4985027735,4,37,1
"524",1218,"xqEX7nzaESYmwyS5f_UI9g","Miami's Best Cuban By Los Maruchos","7194 Seminole Blvd","Seminole","FL","33772",27.8377084637,-82.7872937707,4.5,42,0
"525",1220,"eJFw8xWcqyAno0SclR4uzg","Madison's Grill","10053 Jasper Avenue NW","Edmonton","AB","T5J 1S5",53.5407845,-113.4922256,4,51,1
"526",1222,"ziFtaIQdzQfFL79iLTq_zQ","Zac's Hamburgers","1301 E Macdade Blvd","Folsom","PA","19033",39.89378,-75.3197179,4,48,1
"527",1223,"kHOXo-IZSpixpctmHsGlyA","The Beach Grill at Padaro","3765 Santa Claus Ln","Carpinteria","CA","93013",34.4068624,-119.5485504,4,16,0
"528",1226,"fT4jl8pcXCxKBrM85XjXSg","Vino Simpatico","722 Pasadena Ave S","Saint Petersburg","FL","33707",27.7631223281,-82.7343105153,4.5,21,1
"529",1227,"tjEKEDmyR_VmeBkJGwreLA","Dunkin'","7004 N. Dale Mabry Hwy","Tampa","FL","33614",28.0127575,-82.5055465,2,21,1
"530",1228,"7p4iMnA_hE1Gpz6Yoc7TOQ","Meal Prep Reno",NA,"Reno","NV","89431",39.518212,-119.73758,4.5,23,1
"531",1232,"uE3yzH2l1A_FYciu95EptA","Koi Sushi & Thai","102 Lumber Dr","Franklin","TN","37064",35.8994368,-86.8755453,4,157,1
"532",1235,"2fTfpN5SggLgW4LlzptMPg","Tzin Wine & Tapas","10115 104 Street Northwest","Edmonton","AB","T5J 0Z9",53.5410214625,-113.4992408752,4.5,116,1
"533",1236,"KeigREOxJtmzmYRg__6FPg","Curry Corner","1200 S Carrollton Ave","New Orleans","LA","70118",29.9475543,-90.1297535,2.5,8,0
"534",1238,"aYJjJMN8heS2PmkvsQzaZg","Treme Coffeehouse","1501 St Philip St","New Orleans","LA","70116",29.9654586,-90.0695669,4.5,137,1
"535",1241,"yS0TsUzKBQlHQCZZeBrxww","Tortas El Guero","3818 N Highschool Rd","Indianapolis","IN","46254",39.8244846,-86.2709327,4.5,176,1
"536",1242,"7L2E_JyL7L2vgVAxArcUYg","Penn Station East Coast Subs","68 Fenton Plz","Fenton","MO","63026",38.5113828241,-90.4436020476,4,12,1
"537",1247,"QkyEr9j7il9lJqseTbPe5w","Spasso Italian Grill","1 W State St","Media","PA","19063",39.9182380676,-75.3896167572,3.5,192,1
"538",1251,"WcUS0B2iFLPAsdUZMwKkWw","Surf and Turf Cafe","101 N Franklin St","Tampa","FL","33602",27.9456571,-82.4567437,3,5,0
"539",1255,"LqaIFNWnwmy3PInuBDpAxg","Amigos Mexican Restaurant","2919 W State St","Boise","ID","83702",43.632317,-116.2248715,4,96,0
"540",1259,"igz0LFaSoRef-t30luOx2Q","Publix Supermarket at Southgate Shopping Center","5127 US 19","New Port Richey","FL","34652",28.23398,-82.73072,3,16,1
"541",1266,"_v_iFg_1a7nBBJVy8O02HQ","Shogun","12521 Olive Blvd","Creve Coeur","MO","63141",38.6758808,-90.4633168,3,24,0
"542",1267,"Nemb9iLSuFgHsU6Rv8Y1Tg","A&W","Gateway Village, 2 Hebert Road","St Albert","AB","T8N 5T8",53.6224138,-113.6075804,3,8,1
"543",1269,"9sdu-m075T6qdB46wXP46w","Krispy Kreme","2103 Elliston Pl","Nashville","TN","37203",36.1521600733,-86.8027144035,3,65,1
"544",1270,"-IRJAg0tkspFukxKY87TBA","Blue Mountain Vineyards & Cellars","36 S 7th St","Philadelphia","PA","19106",39.9498279,-75.152458,4.5,16,0
"545",1272,"XGV6orMei8NRfmbpsRC3Rg","CraftyCrab","3851 Vincennes Rd","Indianapolis","IN","46268",39.9149138,-86.2259734,4,28,1
"546",1274,"A_-Vv5oKZNqxsV69_7E2KQ","8th & Union Kitchen","801 N Union St","Wilmington","DE","19805",39.7524434,-75.5711769,3.5,177,0
"547",1275,"N1ZXhAVzOzbyCBPEXTaUUw","Tandoor Authentic Indian Restaurant","106 S 40th St","Philadelphia","PA","19104",39.9551144,-75.202451,3.5,148,0
"548",1280,"8SqvtaRu9likNDAfAU-HBQ","Panda Express","455 Opry Mills Dr","Nashville","TN","37214",36.2027284902,-86.6944885254,3,15,1
"549",1281,"qRC7CkXf2jzEE-hyyEIElg","La Casa de Pan de Yuca","4013 W Linebaugh Ave, Ste 101","Tampa","FL","33624",28.0404766,-82.5107742,4.5,7,1
"550",1285,"p9tB3Fiszn1HMLUE-97K4g","Froyo Fresh","12211 W Linebaugh Ave","Tampa","FL","33626",28.0568259768,-82.6259098537,4,76,1
"551",1287,"Egb5gh3QnLx70PCFmcaMPQ","Sayroo's Bakery and Grocery","2028 S 50th St","Tampa","FL","33619",27.929337,-82.401051,4.5,18,1
"552",1289,"CE9wc-UtRIwiyo5i4QO1Og","CACi Wood-Fired Sicilian Grill","1592 E Riverside Dr","Eagle","ID","83616",43.687375,-116.334128,4,156,1
"553",1290,"7CBsFEzEny_Ro833RS6Acg","Farmer's Market Deli & Grill","900 Rosa L Parks Blvd","Nashville","TN","37243",36.169445,-86.78794,3.5,9,1
"554",1292,"CcqPX9PV6vHS7E9rYlgKoA","Racanelli's New York Pizzeria","6314 Delmar Blvd","University City","MO","63130",38.6555026,-90.3025432,3.5,45,0
"555",1293,"AaWmckcT3O1iQSAIUmzwUA","Basimo Beach Cafe","1261 Gulf Blvd, Ste 120","Clearwater","FL","33767",27.9519956663,-82.829717,4,339,1
"556",1294,"xtV9pSVUv8sgqAO7Oxoacw","Eh! Formaggio","5510 Lafayette Rd","Indianapolis","IN","46254",39.8516197,-86.2631756,4.5,6,0
"557",1295,"vQ3bOb_sq0peWxJx3VoCDw","Jimmy B's Eatery & Pub","10598 N College Ave, Ste 400","Indianapolis","IN","46280",39.9411009,-86.1463788,4,42,1
"558",1296,"pxuMxh5oC7W-PDN9wwvozg","Starbucks","219 N Center St","Reno","NV","89501",39.527772,-119.812518,3,44,0
"559",1299,"Vf1je11xO_8RtFeBUiV2tg","Golden China Restaurant","7018 E Golf Links Rd","Tucson","AZ","85730",32.1907202,-110.8436457,3.5,13,0
"560",1300,"Up2hJViJJf61k9V3jFbvzg","Cafe Arnold Neighborhood Grill","3946 Jeffco Blvd","Arnold","MO","63010",38.4060687852,-90.3770434828,2.5,9,0
"561",1302,"TbecggQ5Oj_XME8Xbwhpdw","Maro Brothers' Discount Liquor Mart","2031 Black Horse Pike","Williamstown","NJ","08094",39.7162859,-75.021231,2,5,0
"562",1303,"ryHhnOItSVPJB81Ty0Xb2g","Stonefire Tavern","10637 117th Dr N","Largo","FL","33773",27.8800115344,-82.786168,4,59,0
"563",1305,"-rTJCKclkU_ZnoQb4oKa9w","Fray's Donut House","5236 16th St N","Saint Petersburg","FL","33703",27.820184,-82.655327,4.5,60,1
"564",1306,"3WfH4I8OmHMjTIFhPgh4Tw","Sweeties By Mili","11961 Sheldon Rd","Tampa","FL","33626",28.0575829,-82.5821986,3.5,16,0
"565",1311,"SdZvOwgALlSBt8A0DvVkuQ","Reno Tap Room","6139 S Virginia St","Reno","NV","89502",39.469099,-119.786907,4,45,0
"566",1312,"jwtz8TmuD6VyfiB7fxOU2w","Eats","14803 Lebanon Rd","Mount Juliet","TN","37138",36.2198738,-86.5726223,3.5,8,0
"567",1313,"WaKfHU_aoT1g-Sic77Up2g","Sweet Tea Celebrations","5325 Gulfport Blvd S","Gulfport","FL","33707",27.7485341,-82.706344,4.5,9,0
"568",1314,"5TVWytR2oNbSKYgfxypuBw","La Patisserie Chouquette","1626 Tower Grove Ave","Saint Louis","MO","63110",38.6197152,-90.2556467,4,229,1
"569",1315,"nBr6NgqcZz1GhtAngU0RSQ","Forin Cafe","2041 Coral St, Ste 2","Philadelphia","PA","19125",39.9813471541,-75.1322471288,4.5,10,1
"570",1319,"_1jlbXWMxN50PQlaRpev7A","Reytas Filipino Cuisine","1490 Haddonfield Berlin Rd","Cherry Hill","NJ","08003",39.8801882243,-75.0052480303,4.5,79,1
"571",1320,"UFpCraqzFBAhtZqmxmiWsA","Cat Therapy","1213 State St, Ste L","Santa Barbara","CA","93101",34.4233018995,-119.7054707479,4.5,116,1
"572",1322,"jcmqREAt1nOg3ABv4ZeD3w","Julian Restaurant","2545 N Rocky Point Dr","Tampa","FL","33607",27.96264,-82.5694048,4.5,27,1
"573",1326,"y44MbCvvtmg1FpkNGSWisw","Tony's Luke","8500 Essington Ave","Philadelphia","PA","19153",39.8773236045,-75.2436721818,2.5,172,1
"574",1327,"xb-qtXVZ7xFr51Se5fAZjg","Saige Café","1001 N 2nd St, Ste 9","Philadelphia","PA","19123",39.9667910353,-75.1400172338,3,14,0
"575",1329,"diqXZ9CBFlIHW7i9UHefhw","Burger King","363 Harding Pl","Nashville","TN","37211",36.0842766668,-86.7042401,1.5,9,1
"576",1330,"sway6xsRT_CUC6peK_Pyww","Bobby Hotel","230 4th Ave N","Nashville","TN","37219",36.1647114553,-86.7793040316,3.5,178,1
"577",1331,"IazLGcO9aggJnMMa_5UO1Q","Kimberton Whole Foods - Collegeville","222 E Main St","Collegeville","PA","19426",40.1826806624,-75.4521030608,5,6,1
"578",1334,"l8uzbLGk9CLjElcWGyBZ0Q","Transcend Coffee - Ritchie Market","9570 76 Avenue NW, Ste 100","Edmonton","AB","T6C 0K2",53.51263,-113.476381,4.5,32,1
"579",1336,"0HgAYe8KZ_8nHyELHFwrpA","Wendy's","1758 Allentown Road","Lansdale","PA","19446",40.2590433156,-75.325845754,2,13,1
"580",1338,"NJt2qvQ9NvB7uCxYUnW-dQ","McAnderson's House of Brews","300 State St E, Ste 107","Oldsmar","FL","34677",28.0354421,-82.6597432,4,5,0
"581",1339,"nVI9wI9ujmrutJRMgHKSIg","Fiesta Maya Mexican Grill","1178 Baltimore Pike","Springfield","PA","19064",39.9142377,-75.3478566,4.5,130,0
"582",1341,"uxoQdZD3mEptaPohiLQg1w","Stone House Grille","1300 Hares Hill Rd","Kimberton","PA","19442",40.1298141,-75.5764069,4.5,56,1
"583",1342,"fgIAN_Y-hgPq6E-MPZk8vg","Panago Pizza","11152 Ellerslie Road SW","Edmonton","AB","T6W 1A2",53.4263416,-113.5188169,3.5,7,1
"584",1344,"LSdg7x7HhUdvYUevvYVHjQ","Sunoco","3200 Richmond St","Philadelphia","PA","19102",39.983319,-75.101136,2.5,8,1
"585",1346,"vVvtWcFResspvcMMNRbYWA","Golden Corral Buffet & Grill","8928 US Hwy 19","Port Richey","FL","34668",28.287119,-82.712339,3,50,0
"586",1348,"Vj_72qKqpL10ECZfbHDyBw","Firehouse Subs","5963 E 82nd St","Indianapolis","IN","46250",39.90473,-86.06554,3,16,0
"587",1349,"_49FsmTfruZSTjxU4OwOsg","Taziki's Mediterranean Cafe - West End","3001 W End Ave","Nashville","TN","37212",36.1436547,-86.8135218,3.5,120,1
"588",1351,"xgPbILU4BRWZqedqyRotPg","Chili's Texas Grill","10333 34th Avenue","Edmonton","AB","T6J 6V1",53.4672291,-113.495033,3.5,26,0
"589",1353,"94comc1YjKMNU-WSH-Fznw","Yakuza","13419 Olive Blvd","Chesterfield","MO","63017",38.6805692301,-90.497781965,3,32,0
"590",1354,"24Rr4ALt3fDNROR5LEgp0g","Imo's Pizza","2704 Godfrey Rd","Godfrey","IL","62035",38.9226213,-90.1925518,2.5,22,1
"591",1356,"5l67axuAa5EmEV3lLuSa1Q","Smashburger","3300 Magazine St","New Orleans","LA","70115",29.9233129,-90.0877986,3,167,0
"592",1358,"E9-k8aOCS2sSh9RYxvWU_A","Steppy's Sports Bar & Grill","2912 Swede Rd","East Norriton","PA","19401",40.1455977,-75.3182664,3,69,1
"593",1360,"NiSehpyi6ouu6qB086NW-g","J R Farms","36530 Chancey Rd","Zephyrhills","FL","33541",28.207279,-82.212104,4.5,7,0
"594",1361,"HJNRlG5nM4Bxy97PmNNaTQ","Aman's Indian Bistro","690 Main St","Harleysville","PA","19438",40.2867500339,-75.3982785895,4.5,38,0
"595",1363,"AuTmUY381to83xPwovoERg","Wingstop","127 Gallatin Pike N","Madison","TN","37115",36.2649788207,-86.712538285,2.5,31,1
"596",1364,"jlkDIOPoRP9SJXTkRVpkMQ","BFF Cafe","3594 W Plumb Ln, Ste A","Reno","NV","89509",39.5001633,-119.8576794,4,92,0
"597",1369,"yzRC9gyhblU3a5hDct2S2Q","Hykel's Submarine Sandwich-Bar","2704 E County Line Rd","Ardmore","PA","19003",40.000783,-75.2964267,4,34,1
"598",1371,"KidSvYABnawyuS_3lIYQzQ","Mercy’s Bakery","505 S Broad St","Lansdale","PA","19446",40.2358073358,-75.289159186,4,5,1
"599",1376,"IS0B5nLJPluVT8NwGgospA","Cheddar's Scratch Kitchen","6600 N Illinois St","Fairview Heights","IL","62208",38.5965175492,-89.9841942417,2.5,187,1
"600",1378,"5N5K-B0pA3as6dvl_ha5BQ","Famous Sam's Restaurant & Bar","3933 E Pima St","Tucson","AZ","85712",32.2441089,-110.9083781,2,25,0
"601",1379,"dERS4qwl9v-Gwft-Ug8APA","West Ave Grille Jenkintown Restaurant and Food Truck","718 West Ave","Jenkintown","PA","19046",40.0957738,-75.1265509,4,277,1
"602",1380,"jWcVzCpSayMyIPMniHpQjg","Amore Mio","6803 N Armenia Ave","Tampa","FL","33604",28.0098837,-82.4840114,4,29,0
"603",1381,"Xjal8g4PsYinAfeQ8RWf4Q","Wasabi2","1375 Dilworthtown Crossing","West Chester","PA","19382",39.9037528,-75.5625925,4.5,78,1
"604",1382,"YnfJv2xUF1GUNORfHAFRFg","Aiello's Pizzeria","1318 Niedringhaus Ave","Granite City","IL","62040",38.7015013,-90.1494921,4,12,0
"605",1383,"-JStjL-8mRZq4ov4uI1FaQ","Luberto's Brickoven Pizza","169 N Main St","Dublin","PA","18917",40.3753297,-75.208113,4,96,1
"606",1386,"UVpki6wyHLR0mujHcneTfg","My Brother’s Bar","6901 Jefferson Hwy","Harahan","LA","70123",29.9369806759,-90.1980554486,4,6,1
"607",1387,"v8IbZ6wcvdyGqWpbDKDvfA","YO! Sushi","International Plz, 2223 N Westshore Blvd","Tampa","FL","33607",27.964536,-82.520756,4,121,0
"608",1392,"U30ggGzFpXvc2NZYwOW3qg","Mood Cafe","4618 Baltimore Ave","Philadelphia","PA","19143",39.9486639126,-75.2158315415,4.5,458,1
"609",1405,"YUlWhx8rq_Pc5yVKrp2awQ","China One","3379 Kentucky Ave","Indianapolis","IN","46221",39.7139411077,-86.2348012608,4,23,1
"610",1407,"QK89jnwW6S9cLk2TBKgCaw","ACME Markets","1640 Bethlehem Pike","Flourtown","PA","19031",40.1070264121,-75.2114195429,3,8,1
"611",1408,"yl_gnP_iQp2TaOTnMPHh0w","Corey's Bakery","6815 State Road 54","New Port Richey","FL","34653",28.217115,-82.701718,5,19,1
"612",1409,"X64JH5kXOjWsBCsGxmFSIw","Cinco de Mayo","14795 Lebanon Rd","Old Hickory","TN","37138",36.2197054,-86.5722192,3.5,35,1
"613",1412,"RBI0TYx_VmVa_GhW1LZpuA","Dimaggio's Restaurant",NA,"Sherwood Park","AB","T8H 2W7",53.5418157,-113.3189567,2.5,12,0
"614",1416,"Pl0Ei394GwSpHDU2oTU5hQ","The Fishin Chicken Food Truck",NA,"Tampa","FL","33634",27.9783358359,-82.5495612994,3.5,11,1
"615",1417,"Hqz96v1ymucUKNzIWfEKXw","Subway","1936 State St, Ste B","Santa Barbara","CA","93101",34.430822,-119.714156,3,5,0
"616",1419,"NKplFLr1UebQxMLQAxALPQ","Tandoor & Tikka","5320 E 82nd St","Indianapolis","IN","46250",39.905788,-86.077582,3.5,78,1
"617",1422,"0t14RIHl4wODz7LRiRRQ0Q","Salty Lime Cantina","1019 Florida Ave","Palm Harbor","FL","34683",28.0783137,-82.7666322,4.5,103,1
"618",1426,"5fvs7pOE6amG17SiPovxjw","Paradise Pizza Cafe","4810 E Busch Blvd, Ste L&M","Tampa","FL","33617",28.0330086,-82.4077832,2.5,7,1
"619",1427,"jLaPtjlLfRSaoBWIcHcSQg","The Mad Crab","8080 Olive Blvd","University City","MO","63130",38.6727336,-90.345018,3.5,156,1
"620",1430,"dE_MaaYrXBAEebtH2u_B-w","Wilson's Market","1337 W Olney Ave","Philadelphia","PA","19141",40.0390528,-75.1438169,3.5,13,1
"621",1435,"Z5LGSHEYjCUtKwjKotCNqA","Chinese Delight","735 W Lancaster Ave","Wayne","PA","19087",40.0477909,-75.409318,3,52,1
"622",1436,"VZfc50XVwgdCecH4YbGNFg","EATS! American Grill","4502 S Dale Mabry Hwy","Tampa","FL","33611",27.902583,-82.505631,4,323,0
"623",1437,"68ThEdiK0eWCEgGEmV9Tng","Southgate","1801 Lombard St","Philadelphia","PA","19146",39.9455687,-75.1717901,4,323,1
"624",1439,"btycQr2eJqbNbArJdUxMmQ","New Golden Buffet","700 Nutt Rd, Ste 701","Phoenixville","PA","19460",40.133113,-75.5342207,2.5,30,0
"625",1440,"0_gh-ZRllduRLrjaYy0Icg","Wawa","949 Montgomery Ave","Narberth","PA","19072",40.0122256739,-75.2619556997,3,13,1
"626",1443,"jkkzfaJf-MTG4nmJcX1zzw","Bevan's Cold Cuts","551 E Gay St","West Chester","PA","19380",39.9649478,-75.59756,4,15,1
"627",1444,"LEjVZUi2th79XWpW-gHmYA","Venzo's Pizza","4558 E Broadway Blvd","Tucson","AZ","85711",32.2213983,-110.8953154,4,7,0
"628",1445,"0BNR2_vrxuXG6I7f3Y6LZQ","Midtown Corkdorks Wine, Spirits & Beer","1610 Church St","NASHVILLE","TN","37203",36.1570489,-86.7943734,4,117,1
"629",1447,"i9eMSNpOA8BfHGZrM-9sZg","Kung Fu Tea","1469 Brace Rd","Cherry Hill","NJ","08034",39.8892597,-75.0158522,4.5,10,1
"630",1448,"VOEN8f9WEysinBsLqbiVqg","Andrea's Restaurant","3100 19th St","Metairie","LA","70002",30.0073382,-90.1538509,2.5,218,1
"631",1451,"JWFpjvCc_nkNDVtMPx1ZGg","Bogo SB","1114 State St","Santa Barbara","CA","93101",34.4230427,-119.7032863,4.5,12,1
"632",1453,"8fTaOcdyJwJJtN7dbRNpiw","Video Library","7157 Germantown Ave","Philadelphia","PA","19119",40.0600047,-75.1907117,3.5,7,0
"633",1459,"gzln_L7ch8z-Ob6autmumw","Trip's Diner","10555 Park Blvd","Seminole","FL","33772",27.8399412788,-82.7854389294,4,223,1
"634",1462,"USyJiGIvZ8fHjRVaVTu1Zw","Tony Jr's","118 S 18th St","Philadelphia","PA","19103",39.951157,-75.170714,3,71,0
"635",1464,"3Pjvw7oOjjfH_YuH2vMD5w","Zorba","11009 N 56th St","Temple Terr","FL","33617",28.0489954,-82.3928704,3.5,7,0
"636",1465,"c7DQU8rHH_GjLdeIvanQmg","Coco's Cocina Tex Mex  Restaurant","32 South Broadway","Pitman","NJ","08071",39.732375,-75.130925,3.5,59,1
"637",1467,"J7Oo9rhwX7O3ak54pu_Mhg","Captain D's","2633 Lebanon Pike","Nashville","TN","37214",36.16937,-86.67255,3.5,14,1
"638",1474,"YKdlu7svUINmXIoVsDJiFA","Epicurean Restaurant & Bar","902 Village at Eland","Phoenixville","PA","19460",40.1298035688,-75.5433654785,3,19,0
"639",1478,"N5QQdPac1cXwOHr-ePr90g","5th St. Bakehouse","953 W 5th St","Reno","NV","89503",39.5289273,-119.8280683,4,181,0
"640",1485,"wDE1AfRVCKUL11hKehQEfQ","Cafe with Soul","800 N Easton Rd","Doylestown","PA","18902",40.3320849,-75.1305488,3.5,26,1
"641",1491,"kB_937pEPUD5iwVY12SCbg","Shanghai 360","10025 102A Avenue NW, 3rd Floor","Edmonton","AB","T5J",53.543873791,-113.4928506434,2.5,6,0
"642",1492,"h2nBTqJVHAyltyeq7sZZ-w","Blueplate","47 S Main St","Mullica Hill","NJ","08062",39.7322517,-75.2240679,4,232,1
"643",1493,"cEG1r9aRMJwmRQVkh7eiJg","Falls Deli","3492 Tilden St","Philadelphia","PA","19129",40.0128847,-75.1901845,4.5,31,1
"644",1494,"8s1uT8dyBEUwTNeHoZntMg","El Rey","139 2nd Ave N","Nashville","TN","37201",36.1629191,-86.7761598,3,89,0
"645",1495,"idRTl_xdqB12GWXIsisW-g","New Hong Kong Chinese Restaurant","10801 Starkey Rd, Ste 5","Seminole","FL","33777",27.87184,-82.760131,2.5,18,1
"646",1497,"JiLtXS9q-vnKggrPNAnVEQ","5 Points Cases and Kegs","408 Doylestown Rd","Montgomeryville","PA","18936",40.2496414,-75.2423001,4.5,8,1
"647",1498,"LC-qVqvkMRmK_ed-SImCXQ","Salvatore's Trattoria & Pizzeria","221 N Henderson Rd","King of Prussia","PA","19406",40.0972098875,-75.3668700904,3.5,38,1
"648",1501,"9dm_v79s9-pefMahqp1SkA","Loco Mexican Restaurant & Cantina","2205 N Delaware St","Indianapolis","IN","46205",39.7974826702,-86.1530939541,4,178,1
"649",1502,"DMmdMkh7sIhUHgVawGxY6g","Farm Boy Fresh","7 Lancaster Ave","Malvern","PA","19355",40.0442832,-75.5241836,4,11,1
"650",1503,"7Jer4ZUmq_DlUtu8QJtPuQ","ACME Markets","3590 W Chester Pike","Newtown Square","PA","19073",39.9855035,-75.3980436,2.5,17,1
"651",1505,"nFjk0xVI9fNiVN__5g-m8Q","Ichicoro Ane","260 1st Ave S, Ste 100","Saint Petersburg","FL","33701",27.7701014,-82.6364594,4,264,1
"652",1510,"QEF6usO04AtvrazPhLX_sw","Chinese Express","718 S Florissant Rd","Ferguson","MO","63135",38.7353075,-90.301102,4,15,1
"653",1511,"TttFjRQ-8Iz8by4hsD7iOQ","Angelina's","743 S 8th St","Philadelphia","PA","19147",39.940221217,-75.1557966694,4.5,49,1
"654",1514,"VqacCoDaQylgZcyRiyvvRg","Quesa-D-Ya's","4337 Butler Hill Rd, Ste K","Saint Louis","MO","63128",38.485721,-90.3581591,3.5,7,0
"655",1518,"opiv3hcNNsRDiLXsUbNw-A","Old Country Buffet","910 E Woodland Ave","Springfield","PA","19064",39.914661,-75.333685,3,5,0
"656",1524,"7mOTgpIGoZ-6cF6hHhMvZw","Fred Meyer","5230 W Franklin Rd","Boise","ID","83705",43.6027565002,-116.2439041138,4,8,1
"657",1526,"w8C_pRQvdIXQ5VRWlW2M3w","The Human Bean","3380 Kietzke Ln","Reno","NV","89502",39.4921888,-119.7886223687,4.5,37,1
"658",1527,"niEm9LkcLOrvsDzjXD6WpQ","New Orleans Hamburger & Seafood Co.","2515 B Manhattan Blvd","Harvey","LA","70058",29.8768457,-90.0482728,3.5,113,1
"659",1532,"aurl4I40YVQfQ8loOdgKCg","Crown Fried Chicken","933 N Broad St","Philadelphia","PA","19123",39.971145,-75.15902,3.5,11,1
"660",1533,"V4THIJk9uhoxL7f06fK5VA","Roundabout Catering","631 Dunn Cir","Sparks","NV","89431",39.528286,-119.734864,5,38,1
"661",1534,"ifofBiQeb6DI0-u0KEQybg","HAPPYJAXX","801 Magazine St","New Orleans","LA","70130",29.945239,-90.069555,4,24,1
"662",1537,"mGpLYGly9TmJsWiELfHXYg","Raz'z Restaurant","408 Sam Ridley Pkwy","Smyrna","TN","37167",35.986072,-86.549655,3.5,44,0
"663",1538,"_cndcbuaqSRW5f-MeZasNw","Toyama Japanese Steak House","15532 Old Hickory Blvd","Nashville","TN","37211",36.040788,-86.7402801,3,142,1
"664",1539,"iapJoe3OzxeZqOGUJxnG3w","Fresh Healthy Cafe","4005 Clover Bar Road","Sherwood Park","AB","T8H 0M4",53.5568884242,-113.2741134955,3.5,8,1
"665",1543,"lo2VbA7Lwzu3i23pQpmzlw","Starbucks","1125 S Black Horse Pike, Space 575","Gloucester Township","NJ","08012",39.78403,-75.05207,3,15,1
"666",1544,"WMI3BjDby0U-IF6NnN0SXA","Cherry Hill Pizza","110 Barclay Shopping Ctr","Cherry Hill","NJ","08034",39.9100678,-74.9958273,3,27,1
"667",1546,"0oogOBGXNj39Wnl2SKoe0w","Breakfast Club","10150 US Highway 19","Port Richey","FL","34668",28.3052669,-82.7011217,4.5,80,1
"668",1547,"u-QBVccU0cRK1pehKL4n0g","Odessa Family Restaurant","8741 Gunn Hwy","Odessa","FL","33556",28.0920633,-82.5785573,2.5,17,0
"669",1548,"902y4z16-TKyS9UcThCGYA","MRCKA's Dojo Pizza","4601 Morganford Rd","Saint Louis","MO","63116",38.584834,-90.266358,4,10,0
"670",1552,"a8eIw8vCk-kIe__G6NUfaA","China Wok","10714 Countryway Blvd","Tampa","FL","33626",28.0571712,-82.6237785,3.5,17,0
"671",1558,"iq0qAJ2Oc3myUTTMLseTXA","Lorenzo & Sons Pizza","27 North High St","West Chester","PA","19380",39.9604595,-75.6049474,3.5,71,1
